user_id,transaction_time,amount_eur,category,merchant_country,transaction_type
1724,2024-07-30 13:39:56,26.15,Restaurants,FR,TRANSFER
1724,2024-07-04 21:42:56,7.84,Transport,IT,ATM_WITHDRAWAL
1724,2024-08-09 16:11:56,26.43,Groceries,AT,TRANSFER
1724,2024-07-17 05:29:56,15.86,Restaurants,FR,ATM_WITHDRAWAL
1725,2024-07-02 00:18:58,12.71,Transport,DE,TRANSFER
1726,2024-02-06 23:45:35,12.73,Groceries,ES,CARD_PAYMENT
1726,2024-02-24 12:24:35,15.86,Transport,DE,TRANSFER
1726,2024-04-10 08:47:35,25.27,Groceries,FR,TRANSFER
1726,2024-04-14 13:38:35,9.14,Travel,DE,CARD_PAYMENT
1726,2024-04-03 16:54:35,15.83,Subscriptions,DE,TRANSFER
1726,2024-03-22 01:44:35,19.59,Groceries,AT,CARD_PAYMENT
1726,2024-01-23 04:30:35,10.39,Travel,DE,TRANSFER
1726,2024-04-05 18:08:35,59.03,Travel,DE,TRANSFER
1726,2024-04-05 22:32:35,12.04,Groceries,UK,CARD_PAYMENT
1726,2024-04-15 20:16:35,13.44,Transport,ES,ATM_WITHDRAWAL
1726,2024-02-28 13:52:35,11.17,Online Shopping,AT,ATM_WITHDRAWAL
1726,2024-03-31 23:13:35,59.09,Subscriptions,IT,ATM_WITHDRAWAL
1726,2024-03-25 22:19:35,27.99,Restaurants,AT,ATM_WITHDRAWAL
1726,2024-01-23 21:21:35,11.45,Transport,IT,TRANSFER
1726,2024-02-24 11:29:35,39.01,Travel,AT,CARD_PAYMENT
1726,2024-04-19 03:59:35,22.66,Groceries,UK,CARD_PAYMENT
1726,2024-02-20 11:21:35,23.44,Groceries,UK,ATM_WITHDRAWAL
1726,2024-02-23 03:50:35,16.34,Restaurants,AT,TRANSFER
1726,2024-02-03 01:14:35,12.81,Transport,UK,TRANSFER
1726,2024-03-03 18:17:35,24.6,Subscriptions,IT,TRANSFER
1729,2025-01-31 01:54:26,14.48,Travel,FR,TRANSFER
1729,2025-02-07 23:50:26,59.74,Travel,AT,CARD_PAYMENT
1729,2025-01-03 08:13:26,9.38,Groceries,FR,TRANSFER
1729,2025-01-08 09:03:26,50.49,Subscriptions,ES,CARD_PAYMENT
1729,2024-11-18 10:48:26,18.79,Travel,UK,TRANSFER
1729,2025-02-05 05:11:26,24.03,Online Shopping,AT,TRANSFER
1729,2024-11-19 00:46:26,33.11,Online Shopping,ES,CARD_PAYMENT
1729,2024-11-29 01:02:26,13.76,Transport,IT,CARD_PAYMENT
1729,2025-01-07 22:50:26,33.74,Travel,FR,ATM_WITHDRAWAL
1729,2024-12-12 19:00:26,3.96,Transport,UK,TRANSFER
1729,2024-12-11 20:35:26,13.04,Transport,ES,ATM_WITHDRAWAL
1729,2024-12-12 02:32:26,11.54,Groceries,AT,TRANSFER
1729,2025-01-06 23:22:26,9.47,Groceries,UK,CARD_PAYMENT
1729,2024-12-28 05:06:26,17.66,Subscriptions,AT,ATM_WITHDRAWAL
1729,2024-12-14 04:20:26,25.32,Transport,FR,TRANSFER
1729,2024-12-08 08:45:26,30.62,Subscriptions,ES,TRANSFER
1730,2024-09-21 05:22:02,23.21,Travel,FR,CARD_PAYMENT
1730,2024-10-22 09:10:02,13.47,Transport,ES,TRANSFER
1730,2024-10-31 06:07:02,25.06,Transport,AT,TRANSFER
1730,2024-11-09 14:34:02,21.64,Subscriptions,DE,CARD_PAYMENT
1730,2024-10-24 20:11:02,35.22,Transport,IT,ATM_WITHDRAWAL
1730,2024-12-14 04:59:02,32.01,Groceries,AT,TRANSFER
1730,2024-11-30 02:06:02,20.46,Transport,DE,TRANSFER
1730,2024-10-01 16:30:02,11.72,Groceries,DE,TRANSFER
1730,2024-12-10 14:53:02,13.58,Groceries,IT,ATM_WITHDRAWAL
1730,2024-11-09 12:06:02,14.44,Online Shopping,IT,CARD_PAYMENT
1730,2024-12-07 18:15:02,16.62,Transport,DE,CARD_PAYMENT
1730,2024-11-22 06:27:02,23.59,Subscriptions,ES,ATM_WITHDRAWAL
1730,2024-11-24 20:34:02,30.85,Transport,IT,CARD_PAYMENT
1730,2024-12-05 04:00:02,19.48,Restaurants,ES,CARD_PAYMENT
1730,2024-09-23 12:41:02,20.28,Subscriptions,IT,TRANSFER
1730,2024-12-02 23:59:02,21.89,Transport,ES,TRANSFER
1730,2024-10-30 11:38:02,14.74,Travel,DE,TRANSFER
1730,2024-11-26 20:39:02,11.53,Restaurants,FR,CARD_PAYMENT
1731,2024-09-24 06:53:44,7.01,Groceries,UK,TRANSFER
1731,2024-11-24 15:37:44,13.24,Travel,IT,TRANSFER
1731,2024-10-23 19:22:44,26.68,Transport,DE,TRANSFER
1731,2024-09-21 17:14:44,13.17,Transport,ES,ATM_WITHDRAWAL
1731,2024-11-23 04:18:44,17.41,Restaurants,UK,CARD_PAYMENT
1731,2024-11-28 13:33:44,26.57,Subscriptions,IT,CARD_PAYMENT
1731,2024-10-19 02:08:44,27.45,Transport,AT,TRANSFER
1732,2025-01-07 22:36:06,10.51,Groceries,FR,CARD_PAYMENT
1732,2024-10-09 10:41:06,36.53,Transport,ES,ATM_WITHDRAWAL
1732,2024-11-17 07:50:06,39.5,Groceries,IT,TRANSFER
1732,2024-10-27 08:41:06,10.2,Restaurants,IT,ATM_WITHDRAWAL
1732,2024-12-12 12:57:06,12.25,Groceries,IT,TRANSFER
1732,2024-11-15 08:34:06,41.04,Transport,DE,ATM_WITHDRAWAL
1732,2024-11-19 17:54:06,18.39,Subscriptions,ES,ATM_WITHDRAWAL
1732,2024-10-27 20:26:06,5.3,Transport,FR,CARD_PAYMENT
1733,2024-06-03 05:55:03,8.67,Subscriptions,ES,TRANSFER
1733,2024-05-06 08:23:03,17.29,Groceries,AT,TRANSFER
1733,2024-04-04 04:52:03,10.0,Restaurants,AT,ATM_WITHDRAWAL
1733,2024-03-29 02:23:03,15.67,Transport,AT,ATM_WITHDRAWAL
1733,2024-05-04 10:02:03,20.48,Groceries,AT,ATM_WITHDRAWAL
1735,2025-01-04 03:03:00,48.3,Subscriptions,UK,CARD_PAYMENT
1735,2025-01-14 03:14:00,16.87,Groceries,DE,CARD_PAYMENT
1743,2024-03-14 09:29:26,38.23,Groceries,DE,TRANSFER
1743,2024-04-09 14:21:26,47.34,Subscriptions,AT,CARD_PAYMENT
1746,2024-03-16 06:51:31,47.49,Subscriptions,FR,TRANSFER
1746,2024-04-01 02:39:31,23.83,Restaurants,DE,TRANSFER
1746,2024-04-24 00:49:31,6.18,Online Shopping,ES,ATM_WITHDRAWAL
1746,2024-02-14 04:16:31,26.48,Restaurants,UK,ATM_WITHDRAWAL
1746,2024-03-23 00:03:31,37.68,Restaurants,ES,CARD_PAYMENT
1746,2024-04-04 03:16:31,19.13,Subscriptions,ES,TRANSFER
1746,2024-02-09 04:58:31,57.21,Restaurants,ES,TRANSFER
1746,2024-04-15 16:08:31,33.65,Groceries,UK,TRANSFER
1746,2024-04-20 06:48:31,28.25,Groceries,ES,TRANSFER
1746,2024-03-06 23:47:31,38.55,Travel,IT,CARD_PAYMENT
1746,2024-03-28 12:48:31,24.53,Restaurants,FR,CARD_PAYMENT
1746,2024-03-15 09:28:31,4.5,Online Shopping,DE,CARD_PAYMENT
1746,2024-02-05 18:09:31,14.89,Travel,FR,CARD_PAYMENT
1747,2024-11-14 06:20:33,41.19,Travel,AT,ATM_WITHDRAWAL
1747,2025-01-05 13:09:33,12.37,Travel,IT,TRANSFER
1747,2024-11-18 06:21:33,17.57,Transport,UK,CARD_PAYMENT
1747,2025-01-17 04:15:33,10.73,Travel,UK,TRANSFER
1749,2024-07-26 14:19:39,58.58,Subscriptions,UK,CARD_PAYMENT
1749,2024-07-11 09:10:39,55.09,Online Shopping,DE,CARD_PAYMENT
1749,2024-09-02 16:19:39,11.82,Restaurants,UK,TRANSFER
1749,2024-08-25 03:51:39,21.94,Subscriptions,DE,TRANSFER
1749,2024-08-31 07:56:39,13.35,Subscriptions,DE,CARD_PAYMENT
1749,2024-07-14 02:58:39,29.05,Groceries,IT,ATM_WITHDRAWAL
1749,2024-07-16 19:00:39,27.27,Transport,AT,TRANSFER
1749,2024-09-14 14:13:39,32.69,Subscriptions,UK,CARD_PAYMENT
1749,2024-06-28 16:33:39,24.51,Subscriptions,UK,ATM_WITHDRAWAL
1749,2024-08-29 09:41:39,116.89,Restaurants,AT,ATM_WITHDRAWAL
1749,2024-08-09 18:51:39,10.84,Restaurants,IT,ATM_WITHDRAWAL
1749,2024-07-23 07:58:39,7.2,Restaurants,AT,CARD_PAYMENT
1749,2024-07-29 08:07:39,15.87,Restaurants,AT,CARD_PAYMENT
1749,2024-07-08 09:45:39,7.84,Restaurants,AT,ATM_WITHDRAWAL
1752,2024-08-11 11:10:57,8.2,Transport,DE,ATM_WITHDRAWAL
1752,2024-10-10 00:38:57,11.01,Travel,IT,TRANSFER
1752,2024-07-22 20:59:57,11.55,Transport,IT,TRANSFER
1752,2024-08-05 12:51:57,11.33,Online Shopping,FR,CARD_PAYMENT
1752,2024-10-11 12:38:57,27.41,Online Shopping,AT,TRANSFER
1752,2024-08-28 03:32:57,14.82,Online Shopping,FR,TRANSFER
1752,2024-10-11 00:27:57,18.03,Travel,ES,TRANSFER
1752,2024-09-23 23:40:57,34.35,Subscriptions,DE,ATM_WITHDRAWAL
1752,2024-09-09 07:14:57,12.68,Travel,FR,TRANSFER
1752,2024-08-27 10:58:57,17.14,Groceries,DE,ATM_WITHDRAWAL
1759,2025-01-25 23:00:56,25.01,Restaurants,DE,TRANSFER
1759,2024-12-19 02:31:56,6.27,Groceries,AT,ATM_WITHDRAWAL
1759,2024-11-10 12:52:56,4.8,Travel,UK,ATM_WITHDRAWAL
1759,2024-12-06 10:52:56,24.72,Subscriptions,UK,TRANSFER
1759,2024-11-19 13:37:56,26.98,Groceries,AT,CARD_PAYMENT
1759,2024-11-15 01:45:56,69.31,Groceries,IT,ATM_WITHDRAWAL
1759,2024-11-14 13:38:56,22.08,Subscriptions,UK,TRANSFER
1759,2024-11-24 17:17:56,32.85,Subscriptions,IT,CARD_PAYMENT
1759,2024-11-23 04:05:56,17.86,Groceries,UK,CARD_PAYMENT
1759,2024-11-23 13:03:56,24.01,Online Shopping,AT,ATM_WITHDRAWAL
1759,2024-12-18 06:27:56,54.62,Subscriptions,FR,ATM_WITHDRAWAL
1759,2025-01-21 19:44:56,5.62,Online Shopping,ES,ATM_WITHDRAWAL
1759,2024-11-02 01:53:56,25.74,Groceries,AT,TRANSFER
1759,2025-01-03 05:02:56,72.34,Transport,AT,CARD_PAYMENT
1759,2024-11-11 21:52:56,23.79,Online Shopping,ES,ATM_WITHDRAWAL
1761,2024-05-16 02:59:43,54.07,Groceries,UK,TRANSFER
1761,2024-06-07 03:42:43,13.77,Online Shopping,AT,CARD_PAYMENT
1762,2024-11-12 00:23:09,19.7,Subscriptions,UK,ATM_WITHDRAWAL
1762,2024-11-26 12:40:09,20.49,Subscriptions,UK,TRANSFER
1762,2024-11-09 14:08:09,5.31,Restaurants,FR,CARD_PAYMENT
1762,2024-10-27 10:04:09,9.97,Subscriptions,ES,ATM_WITHDRAWAL
1762,2024-11-04 19:11:09,10.4,Travel,IT,CARD_PAYMENT
1762,2024-11-06 16:22:09,32.89,Subscriptions,FR,TRANSFER
1762,2024-09-29 20:37:09,33.9,Online Shopping,ES,ATM_WITHDRAWAL
1763,2024-07-03 20:11:04,24.4,Transport,ES,TRANSFER
1763,2024-07-16 09:21:04,32.93,Transport,UK,CARD_PAYMENT
1764,2025-01-08 21:14:50,18.2,Online Shopping,AT,ATM_WITHDRAWAL
1764,2024-12-28 02:19:50,41.31,Online Shopping,IT,ATM_WITHDRAWAL
1764,2024-12-02 12:00:50,20.19,Travel,ES,CARD_PAYMENT
1764,2025-01-09 10:14:50,20.8,Travel,DE,TRANSFER
1764,2025-01-19 22:58:50,17.13,Subscriptions,DE,ATM_WITHDRAWAL
1764,2025-01-14 23:45:50,30.29,Transport,ES,ATM_WITHDRAWAL
1764,2025-01-14 01:36:50,15.6,Subscriptions,UK,ATM_WITHDRAWAL
1765,2024-06-30 04:26:38,36.08,Subscriptions,IT,TRANSFER
1765,2024-04-16 18:01:38,10.18,Travel,ES,CARD_PAYMENT
1765,2024-05-13 10:20:38,10.39,Online Shopping,UK,ATM_WITHDRAWAL
1765,2024-04-18 03:27:38,30.34,Transport,UK,TRANSFER
1765,2024-06-23 08:10:38,19.05,Transport,IT,ATM_WITHDRAWAL
1765,2024-06-18 11:45:38,15.3,Subscriptions,AT,TRANSFER
1765,2024-05-31 16:41:38,34.26,Subscriptions,AT,ATM_WITHDRAWAL
1765,2024-05-29 18:04:38,13.95,Groceries,UK,TRANSFER
1766,2024-04-11 03:26:08,17.81,Groceries,FR,CARD_PAYMENT
1766,2024-04-21 11:42:08,46.5,Groceries,DE,ATM_WITHDRAWAL
1766,2024-04-30 14:45:08,50.58,Travel,DE,CARD_PAYMENT
1766,2024-06-28 09:01:08,51.6,Travel,IT,TRANSFER
1766,2024-05-23 15:48:08,16.96,Online Shopping,IT,CARD_PAYMENT
1766,2024-05-11 04:33:08,42.03,Transport,UK,ATM_WITHDRAWAL
1766,2024-06-30 00:09:08,11.37,Restaurants,UK,CARD_PAYMENT
1767,2024-07-09 11:42:34,11.66,Transport,DE,TRANSFER
1767,2024-07-15 07:30:34,4.9,Restaurants,IT,ATM_WITHDRAWAL
1767,2024-06-21 11:56:34,54.8,Transport,DE,TRANSFER
1767,2024-06-11 02:15:34,11.96,Groceries,DE,CARD_PAYMENT
1767,2024-05-31 06:23:34,18.62,Groceries,AT,ATM_WITHDRAWAL
1767,2024-07-01 16:29:34,11.63,Online Shopping,AT,ATM_WITHDRAWAL
1767,2024-06-14 09:50:34,30.48,Transport,DE,TRANSFER
1767,2024-06-01 20:26:34,16.03,Groceries,IT,ATM_WITHDRAWAL
1767,2024-07-29 12:44:34,9.18,Online Shopping,AT,TRANSFER
1767,2024-07-16 12:24:34,26.18,Restaurants,FR,CARD_PAYMENT
1767,2024-07-10 22:08:34,8.5,Groceries,ES,CARD_PAYMENT
1767,2024-06-14 01:00:34,12.15,Subscriptions,ES,ATM_WITHDRAWAL
1767,2024-07-13 18:14:34,5.67,Restaurants,DE,CARD_PAYMENT
1767,2024-07-10 21:02:34,8.55,Online Shopping,IT,ATM_WITHDRAWAL
1767,2024-05-30 10:32:34,22.36,Travel,FR,TRANSFER
1767,2024-06-08 19:58:34,6.18,Subscriptions,UK,TRANSFER
1767,2024-07-30 05:39:34,8.26,Transport,IT,ATM_WITHDRAWAL
1767,2024-06-10 04:25:34,20.06,Online Shopping,UK,TRANSFER
1768,2024-10-28 11:12:10,14.5,Restaurants,AT,TRANSFER
1770,2025-01-30 18:50:57,66.37,Online Shopping,DE,CARD_PAYMENT
1770,2025-01-15 20:08:57,60.36,Transport,AT,TRANSFER
1773,2024-06-27 22:19:37,11.93,Travel,DE,TRANSFER
1773,2024-07-01 07:07:37,28.06,Transport,ES,ATM_WITHDRAWAL
1773,2024-06-24 14:10:37,31.49,Groceries,UK,TRANSFER
1773,2024-06-06 15:24:37,14.03,Restaurants,DE,CARD_PAYMENT
1773,2024-07-12 07:46:37,8.19,Transport,DE,CARD_PAYMENT
1773,2024-08-05 07:43:37,19.94,Online Shopping,FR,CARD_PAYMENT
1773,2024-05-31 11:04:37,18.11,Travel,FR,ATM_WITHDRAWAL
1773,2024-07-29 02:34:37,15.46,Transport,ES,TRANSFER
1773,2024-06-03 19:50:37,26.19,Online Shopping,UK,CARD_PAYMENT
1773,2024-07-18 19:45:37,12.8,Groceries,AT,ATM_WITHDRAWAL
1773,2024-06-30 05:46:37,10.06,Subscriptions,FR,TRANSFER
1773,2024-07-16 21:33:37,21.44,Restaurants,ES,TRANSFER
1773,2024-05-17 10:12:37,25.32,Groceries,AT,CARD_PAYMENT
1773,2024-05-15 04:28:37,9.91,Transport,DE,TRANSFER
1773,2024-07-23 11:19:37,35.05,Restaurants,ES,CARD_PAYMENT
1773,2024-06-25 11:47:37,6.94,Restaurants,DE,ATM_WITHDRAWAL
1773,2024-07-12 17:37:37,14.2,Groceries,UK,ATM_WITHDRAWAL
1773,2024-07-16 07:12:37,17.2,Online Shopping,IT,CARD_PAYMENT
1773,2024-07-29 12:34:37,13.71,Transport,UK,TRANSFER
1773,2024-08-06 02:59:37,14.31,Online Shopping,ES,ATM_WITHDRAWAL
1775,2024-10-02 17:53:57,61.72,Groceries,FR,TRANSFER
1775,2024-10-27 14:42:57,12.05,Subscriptions,UK,CARD_PAYMENT
1775,2024-11-09 23:36:57,86.9,Restaurants,DE,TRANSFER
1775,2024-11-25 23:06:57,26.11,Online Shopping,AT,CARD_PAYMENT
1785,2024-09-11 02:18:24,21.23,Subscriptions,AT,ATM_WITHDRAWAL
1785,2024-09-22 04:14:24,26.73,Online Shopping,AT,CARD_PAYMENT
1785,2024-08-12 02:14:24,91.65,Online Shopping,IT,TRANSFER
1786,2024-05-14 12:11:37,11.07,Transport,DE,ATM_WITHDRAWAL
1786,2024-04-28 11:47:37,10.25,Restaurants,ES,TRANSFER
1786,2024-04-23 02:18:37,12.77,Groceries,UK,CARD_PAYMENT
1789,2024-11-12 13:20:45,20.48,Restaurants,UK,ATM_WITHDRAWAL
1789,2025-01-06 07:06:45,7.13,Transport,FR,CARD_PAYMENT
1789,2024-11-19 16:17:45,20.36,Transport,AT,CARD_PAYMENT
1789,2024-12-26 18:11:45,55.49,Groceries,FR,ATM_WITHDRAWAL
1789,2024-12-02 05:58:45,22.0,Restaurants,DE,TRANSFER
1789,2024-12-03 14:30:45,16.85,Travel,AT,CARD_PAYMENT
1791,2024-07-30 19:09:02,13.86,Subscriptions,DE,TRANSFER
1791,2024-08-13 04:40:02,34.44,Travel,AT,ATM_WITHDRAWAL
1791,2024-08-31 08:31:02,12.24,Restaurants,DE,CARD_PAYMENT
1791,2024-09-01 03:25:02,60.82,Transport,DE,TRANSFER
1791,2024-07-18 00:59:02,64.07,Travel,FR,ATM_WITHDRAWAL
1791,2024-08-16 11:54:02,23.43,Groceries,FR,ATM_WITHDRAWAL
1792,2024-12-28 05:50:26,19.95,Transport,UK,TRANSFER
1792,2025-02-11 15:01:26,37.28,Online Shopping,FR,CARD_PAYMENT
1792,2025-02-09 02:57:26,38.74,Travel,DE,CARD_PAYMENT
1792,2025-03-01 16:37:26,12.38,Groceries,ES,CARD_PAYMENT
1792,2024-12-31 23:05:26,14.64,Travel,DE,ATM_WITHDRAWAL
1792,2025-02-26 10:49:26,9.08,Transport,IT,TRANSFER
1795,2024-10-16 02:23:11,25.67,Groceries,ES,CARD_PAYMENT
1795,2024-09-25 04:48:11,29.96,Transport,FR,ATM_WITHDRAWAL
1795,2024-08-24 10:27:11,8.94,Groceries,AT,CARD_PAYMENT
1795,2024-08-13 01:15:11,15.29,Transport,AT,TRANSFER
1795,2024-08-20 08:20:11,8.95,Online Shopping,IT,CARD_PAYMENT
1795,2024-08-30 00:46:11,11.71,Groceries,ES,CARD_PAYMENT
1795,2024-10-04 09:56:11,27.96,Restaurants,DE,ATM_WITHDRAWAL
1795,2024-08-05 17:45:11,12.93,Restaurants,IT,CARD_PAYMENT
1795,2024-08-22 00:50:11,16.77,Transport,FR,CARD_PAYMENT
1795,2024-09-27 04:07:11,7.57,Restaurants,ES,CARD_PAYMENT
1795,2024-10-13 13:37:11,22.47,Subscriptions,FR,TRANSFER
1795,2024-10-24 01:53:11,19.56,Travel,UK,TRANSFER
1795,2024-09-04 17:35:11,12.97,Restaurants,FR,ATM_WITHDRAWAL
1798,2024-03-16 01:19:38,17.93,Travel,DE,CARD_PAYMENT
1798,2024-03-04 06:44:38,22.38,Subscriptions,FR,CARD_PAYMENT
1798,2024-03-30 08:39:38,12.32,Travel,UK,TRANSFER
1798,2024-03-29 09:18:38,8.28,Subscriptions,IT,ATM_WITHDRAWAL
1798,2024-02-04 04:25:38,59.34,Travel,AT,TRANSFER
1798,2024-03-29 06:47:38,13.74,Travel,ES,TRANSFER
1798,2024-02-01 14:42:38,18.95,Groceries,ES,CARD_PAYMENT
1798,2024-02-23 19:10:38,36.84,Subscriptions,DE,ATM_WITHDRAWAL
1800,2024-04-19 19:46:05,166.91,Transport,ES,ATM_WITHDRAWAL
1800,2024-04-13 16:33:05,9.52,Online Shopping,DE,CARD_PAYMENT
1800,2024-06-23 19:46:05,26.31,Restaurants,DE,CARD_PAYMENT
1800,2024-04-09 14:00:05,13.14,Transport,DE,CARD_PAYMENT
1800,2024-05-06 04:57:05,14.54,Groceries,FR,TRANSFER
1803,2024-12-26 07:13:37,13.04,Groceries,AT,TRANSFER
1803,2025-02-17 08:21:37,10.22,Transport,IT,CARD_PAYMENT
1803,2025-01-16 19:01:37,19.59,Travel,FR,CARD_PAYMENT
1803,2024-12-31 15:07:37,8.29,Transport,AT,CARD_PAYMENT
1803,2024-12-19 14:43:37,35.45,Online Shopping,FR,TRANSFER
1803,2024-11-24 06:31:37,20.76,Online Shopping,UK,CARD_PAYMENT
1803,2025-02-14 14:30:37,25.88,Online Shopping,FR,TRANSFER
1803,2025-01-02 11:13:37,15.18,Groceries,IT,CARD_PAYMENT
1803,2025-01-27 21:48:37,16.11,Restaurants,DE,TRANSFER
1803,2024-11-24 10:21:37,23.87,Restaurants,DE,TRANSFER
1803,2025-02-04 22:56:37,9.99,Travel,IT,CARD_PAYMENT
1803,2025-01-31 03:51:37,16.2,Online Shopping,UK,ATM_WITHDRAWAL
1803,2024-11-30 08:54:37,11.99,Restaurants,FR,TRANSFER
1803,2025-02-20 17:33:37,11.77,Travel,UK,CARD_PAYMENT
1803,2025-01-11 10:31:37,5.66,Subscriptions,FR,TRANSFER
1804,2024-10-15 12:39:04,44.86,Travel,FR,ATM_WITHDRAWAL
1804,2024-10-16 01:11:04,13.3,Online Shopping,AT,TRANSFER
1804,2024-08-25 14:47:04,40.37,Restaurants,FR,ATM_WITHDRAWAL
1804,2024-09-11 05:36:04,38.14,Subscriptions,ES,ATM_WITHDRAWAL
1804,2024-10-28 13:38:04,9.28,Transport,DE,ATM_WITHDRAWAL
1804,2024-10-26 10:14:04,10.45,Subscriptions,UK,CARD_PAYMENT
1804,2024-10-28 18:40:04,93.34,Restaurants,UK,TRANSFER
1804,2024-08-16 00:21:04,57.43,Restaurants,FR,CARD_PAYMENT
1804,2024-08-18 03:03:04,19.71,Online Shopping,FR,ATM_WITHDRAWAL
1804,2024-10-31 19:24:04,23.44,Restaurants,DE,CARD_PAYMENT
1804,2024-08-14 16:25:04,13.76,Subscriptions,UK,CARD_PAYMENT
1804,2024-10-23 13:45:04,26.03,Subscriptions,ES,ATM_WITHDRAWAL
1804,2024-08-27 03:36:04,13.06,Groceries,IT,TRANSFER
1804,2024-10-29 05:45:04,5.93,Groceries,DE,ATM_WITHDRAWAL
1804,2024-09-27 17:02:04,9.09,Groceries,FR,ATM_WITHDRAWAL
1804,2024-08-14 11:09:04,20.34,Subscriptions,DE,TRANSFER
1804,2024-09-18 04:31:04,10.19,Restaurants,IT,TRANSFER
1804,2024-09-12 10:35:04,19.29,Travel,IT,CARD_PAYMENT
1804,2024-09-01 15:49:04,10.54,Online Shopping,AT,CARD_PAYMENT
1804,2024-09-09 20:48:04,12.56,Restaurants,IT,ATM_WITHDRAWAL
1811,2024-04-11 08:19:10,33.51,Restaurants,AT,TRANSFER
1811,2024-03-12 00:55:10,23.3,Travel,IT,TRANSFER
1811,2024-01-24 11:15:10,19.97,Restaurants,DE,ATM_WITHDRAWAL
1811,2024-02-18 13:29:10,34.03,Subscriptions,AT,TRANSFER
1811,2024-03-01 07:09:10,26.8,Restaurants,DE,TRANSFER
1811,2024-04-06 15:32:10,47.84,Restaurants,UK,ATM_WITHDRAWAL
1811,2024-01-29 14:48:10,15.24,Online Shopping,ES,TRANSFER
1812,2024-11-28 21:19:37,15.52,Travel,DE,TRANSFER
1812,2025-02-15 03:56:37,9.2,Subscriptions,UK,ATM_WITHDRAWAL
1812,2025-02-03 07:12:37,15.53,Groceries,DE,TRANSFER
1812,2025-01-01 19:33:37,35.83,Online Shopping,AT,TRANSFER
1812,2025-02-03 21:59:37,43.82,Travel,IT,CARD_PAYMENT
1821,2024-04-28 15:20:51,35.74,Subscriptions,FR,ATM_WITHDRAWAL
1821,2024-03-30 13:41:51,6.84,Restaurants,ES,ATM_WITHDRAWAL
1821,2024-04-01 14:27:51,38.47,Online Shopping,FR,TRANSFER
1821,2024-04-24 20:01:51,6.67,Groceries,FR,CARD_PAYMENT
1821,2024-05-11 07:13:51,34.43,Transport,UK,CARD_PAYMENT
1821,2024-04-15 22:18:51,16.11,Subscriptions,AT,ATM_WITHDRAWAL
1821,2024-06-12 06:32:51,30.62,Restaurants,FR,ATM_WITHDRAWAL
1821,2024-03-28 11:11:51,9.03,Online Shopping,IT,ATM_WITHDRAWAL
1821,2024-05-18 06:59:51,40.56,Online Shopping,ES,ATM_WITHDRAWAL
1821,2024-04-17 09:30:51,8.34,Restaurants,AT,ATM_WITHDRAWAL
1828,2024-07-20 23:50:38,13.45,Online Shopping,FR,CARD_PAYMENT
1828,2024-07-09 12:52:38,11.04,Groceries,ES,ATM_WITHDRAWAL
1828,2024-07-25 00:29:38,7.01,Restaurants,AT,TRANSFER
1828,2024-07-17 01:34:38,21.26,Online Shopping,FR,TRANSFER
1828,2024-09-21 19:00:38,59.36,Transport,IT,TRANSFER
1828,2024-09-12 16:42:38,99.5,Subscriptions,UK,ATM_WITHDRAWAL
1828,2024-08-05 04:03:38,21.29,Groceries,ES,CARD_PAYMENT
1828,2024-09-22 15:58:38,39.25,Transport,DE,CARD_PAYMENT
1828,2024-08-29 14:59:38,23.09,Transport,AT,ATM_WITHDRAWAL
1828,2024-08-22 07:04:38,27.09,Online Shopping,AT,ATM_WITHDRAWAL
1828,2024-10-01 11:33:38,16.36,Travel,IT,ATM_WITHDRAWAL
1828,2024-07-09 11:18:38,22.58,Travel,FR,CARD_PAYMENT
1828,2024-08-20 19:50:38,27.73,Transport,UK,ATM_WITHDRAWAL
1828,2024-08-28 17:50:38,14.2,Travel,IT,CARD_PAYMENT
1828,2024-09-15 13:36:38,19.17,Groceries,UK,CARD_PAYMENT
1831,2024-11-15 01:07:50,19.39,Subscriptions,IT,CARD_PAYMENT
1831,2024-11-17 04:34:50,32.98,Transport,IT,ATM_WITHDRAWAL
1831,2024-11-10 04:29:50,10.59,Travel,DE,CARD_PAYMENT
1831,2024-11-03 18:21:50,19.47,Restaurants,ES,TRANSFER
1831,2024-12-14 03:46:50,63.26,Travel,DE,ATM_WITHDRAWAL
1831,2024-11-14 23:26:50,40.38,Travel,IT,TRANSFER
1831,2025-01-13 23:38:50,45.13,Travel,ES,CARD_PAYMENT
1831,2025-01-06 02:59:50,20.38,Online Shopping,FR,CARD_PAYMENT
1831,2024-12-24 23:32:50,24.35,Travel,FR,TRANSFER
1831,2025-01-13 06:49:50,36.65,Restaurants,DE,ATM_WITHDRAWAL
1831,2025-01-11 10:59:50,51.22,Transport,DE,ATM_WITHDRAWAL
1831,2025-01-17 01:04:50,6.23,Restaurants,FR,ATM_WITHDRAWAL
1831,2024-11-12 04:20:50,9.12,Online Shopping,AT,CARD_PAYMENT
1834,2024-11-03 02:30:45,44.07,Travel,UK,ATM_WITHDRAWAL
1834,2024-09-07 11:29:45,17.01,Transport,UK,CARD_PAYMENT
1834,2024-10-07 13:31:45,13.42,Travel,ES,TRANSFER
1834,2024-09-26 07:58:45,9.46,Subscriptions,DE,TRANSFER
1834,2024-09-16 09:11:45,14.4,Online Shopping,DE,CARD_PAYMENT
1834,2024-10-30 10:24:45,8.66,Subscriptions,FR,TRANSFER
1834,2024-09-02 08:35:45,70.43,Transport,UK,TRANSFER
